DATE,ML.BBY - VALUE,ML.CCCTRI - VALUE,ML.BBBEY - VALUE,ML.IGEM - VALUE,ML.BBTRI - VALUE,ML.AAATRI - VALUE,ML.BBBTRI - VALUE,ML.TRI - VALUE,ML.AEY - VALUE,ML.EMCBI - VALUE,ML.CCCY - VALUE,ML.ATRI - VALUE,ML.AAY - VALUE,ML.EMHG - VALUE,ML.HYOAS - VALUE,ML.AATRI - VALUE,ML.EMCTRI - VALUE,ML.USTRI - VALUE,ML.BOAS - VALUE,ML.USEY - VALUE,ML.AAOAS - VALUE,ML.AAAEY - VALUE,ML.BTRI - VALUE,ML.EEMCBI - VALUE,ML.BEY - VALUE,ML.EMHGY - VALUE
2012-07-16,5.56,291.7,3.78,272.16,313.01,543.71,647.71,2372.26,2.78,4.19,11.96,573.9,2.2,432.0,6.39,560.11,305.97,7.21,6.33,3.12,1.19,1.67,250.81,4.39,7.1,3.61
2012-07-17,5.53,291.52,3.78,272.23,313.31,542.74,647.61,2370.89,2.78,4.15,12.01,573.36,2.2,433.03,6.36,559.79,306.36,7.19,6.29,3.13,1.17,1.69,251.02,4.36,7.08,3.59
2012-07-18,5.5,291.8,3.74,272.63,313.9,543.81,649.83,2378.66,2.74,4.14,12.0,575.17,2.16,433.16,6.33,561.61,306.76,7.14,6.24,3.08,1.15,1.66,251.46,4.34,7.01,3.56
2012-07-19,5.46,292.68,3.74,272.6,314.47,543.0,649.71,2378.61,2.73,4.11,11.89,575.31,2.16,433.82,6.25,561.51,306.94,7.08,6.13,3.08,1.13,1.67,251.98,4.31,6.92,3.55
2012-07-20,5.45,292.61,3.71,273.22,314.68,545.0,651.73,2385.46,2.71,4.13,11.92,576.86,2.13,433.97,6.28,563.0,307.26,7.08,6.17,3.05,1.14,1.64,252.0,4.29,6.92,3.52
2012-07-23,5.51,291.77,3.71,273.37,314.3,546.17,652.04,2386.88,2.7,4.18,12.06,577.23,2.13,432.57,6.38,563.36,306.74,7.16,6.27,3.05,1.16,1.62,251.61,4.34,7.01,3.54
2012-07-24,5.49,291.34,3.7,273.42,314.43,547.76,653.02,2391.27,2.69,4.22,12.13,578.41,2.11,432.29,6.4,564.61,306.5,7.16,6.3,3.04,1.15,1.61,251.63,4.37,7.02,3.55
2012-07-25,5.49,291.09,3.7,273.36,314.36,547.44,652.95,2391.31,2.69,4.22,12.14,578.47,2.11,432.5,6.4,564.68,306.41,7.16,6.29,3.04,1.15,1.61,251.55,4.37,7.01,3.56
2012-07-26,5.47,291.76,3.71,273.32,314.65,546.81,652.82,2390.38,2.69,4.18,12.08,578.24,2.12,433.41,6.35,564.15,306.68,7.13,6.23,3.04,1.15,1.63,251.96,4.35,6.97,3.54
2012-07-27,5.45,292.63,3.75,272.82,314.96,544.14,650.04,2379.37,2.73,4.1,12.01,575.41,2.16,433.64,6.22,561.48,306.68,7.09,6.09,3.08,1.11,1.67,252.43,4.35,6.91,3.55
2012-07-30,5.39,293.68,3.69,273.4,315.8,546.1,653.05,2390.1,2.67,4.08,11.94,578.03,2.12,434.89,6.2,563.74,307.63,7.02,6.07,3.03,1.1,1.63,253.08,4.29,6.85,3.5
2012-07-31,5.36,294.45,3.69,273.71,316.54,546.09,653.99,2392.89,2.67,4.08,11.79,578.61,2.1,435.7,6.16,564.24,308.27,6.98,6.01,3.03,1.09,1.61,253.62,4.26,6.79,3.53
2012-08-01,5.34,294.93,3.72,273.46,316.91,545.79,652.78,2388.22,2.69,4.03,11.76,577.42,2.13,436.03,6.1,563.05,308.32,6.95,5.94,3.05,1.08,1.62,253.89,4.25,6.76,3.54
2012-08-02,5.33,295.03,3.68,274.06,317.05,546.99,654.97,2395.97,2.66,4.05,11.75,579.34,2.1,436.41,6.13,564.58,308.88,6.95,5.97,3.02,1.09,1.61,253.86,4.2,6.74,3.51
2012-08-03,5.3,295.89,3.73,273.42,317.37,543.96,652.0,2384.41,2.71,3.97,11.66,576.45,2.16,437.06,6.01,561.64,308.97,6.9,5.86,3.07,1.09,1.65,254.26,4.21,6.7,3.52
2012-08-06,5.26,296.66,3.7,274.13,317.96,544.83,653.75,2390.47,2.67,3.93,11.6,577.95,2.13,438.39,6.0,562.68,309.92,6.86,5.86,3.04,1.08,1.64,254.71,4.17,6.68,3.47
2012-08-07,5.23,297.09,3.73,273.86,318.33,542.6,651.77,2382.06,2.72,3.87,11.6,575.73,2.18,439.0,5.91,560.44,309.99,6.84,5.76,3.08,1.07,1.68,255.07,4.16,6.64,3.48
2012-08-08,5.24,297.33,3.74,273.88,318.43,541.98,651.61,2380.79,2.73,3.85,11.56,575.28,2.18,438.78,5.89,560.1,310.08,6.83,5.74,3.09,1.07,1.7,255.09,4.12,6.63,3.47
2012-08-09,5.25,297.24,3.74,274.02,318.44,541.68,651.53,2380.0,2.73,3.85,11.6,575.01,2.19,438.3,5.91,559.79,310.08,6.85,5.76,3.09,1.07,1.7,255.05,4.13,6.65,3.47
2012-08-10,5.27,296.75,3.71,274.47,318.3,542.56,653.0,2385.5,2.7,3.87,11.64,576.4,2.16,438.2,5.98,561.02,310.24,6.89,5.85,3.06,1.06,1.68,254.8,4.1,6.72,3.45
2012-08-13,5.27,296.91,3.72,274.35,318.4,542.47,652.56,2384.12,2.71,3.86,11.65,576.07,2.16,438.28,5.96,560.87,310.26,6.88,5.82,3.06,1.06,1.68,254.96,4.1,6.7,3.46
2012-08-14,5.26,296.74,3.75,273.81,318.26,540.25,650.3,2375.13,2.74,3.83,11.63,573.78,2.2,438.07,5.92,558.55,310.03,6.88,5.79,3.1,1.06,1.71,254.89,4.12,6.71,3.47
2012-08-15,5.28,296.48,3.8,273.11,317.99,538.08,647.35,2364.27,2.79,3.81,11.65,571.14,2.25,437.58,5.88,555.96,309.42,6.9,5.75,3.15,1.06,1.75,254.69,4.11,6.72,3.51
2012-08-16,5.31,296.14,3.82,272.67,317.86,537.51,646.43,2360.81,2.81,3.8,11.69,570.3,2.26,437.31,5.89,555.07,309.26,6.93,5.76,3.16,1.05,1.75,254.67,4.1,6.75,3.53
2012-08-17,5.29,296.32,3.8,272.93,318.02,538.2,647.41,2364.53,2.79,3.8,11.68,571.23,2.24,437.4,5.89,555.93,309.39,6.91,5.76,3.15,1.04,1.74,254.8,4.08,6.74,3.52
2012-08-20,5.28,296.95,3.79,273.04,318.26,538.66,648.02,2366.61,2.77,3.81,11.6,571.73,2.23,437.67,5.86,556.32,309.53,6.88,5.71,3.13,1.04,1.73,255.11,4.06,6.69,3.52
2012-08-21,5.26,297.82,3.78,273.22,318.56,538.56,648.86,2369.37,2.76,3.79,11.53,572.38,2.22,438.54,5.83,556.86,309.91,6.84,5.67,3.12,1.04,1.73,255.47,4.06,6.63,3.5
2012-08-22,5.25,297.95,3.71,274.1,318.96,540.87,652.05,2381.19,2.7,3.81,11.54,575.32,2.17,439.22,5.88,559.49,310.63,6.82,5.71,3.06,1.04,1.68,255.66,4.06,6.61,3.46
2012-08-23,5.22,298.16,3.68,274.76,319.24,542.35,653.8,2387.37,2.67,3.81,11.51,576.77,2.14,440.02,5.89,560.91,311.17,6.79,5.73,3.03,1.04,1.65,255.77,3.99,6.58,3.43
2012-08-24,5.22,298.2,3.69,274.74,319.24,541.98,653.35,2385.47,2.68,3.8,11.49,576.26,2.16,439.9,5.87,560.41,311.16,6.8,5.72,3.04,1.04,1.66,255.84,3.99,6.59,3.44
2012-08-27,5.19,298.62,3.67,275.05,319.53,542.85,654.74,2390.67,2.66,3.81,11.48,577.55,2.13,440.1,5.87,561.64,311.45,6.77,5.71,3.02,1.04,1.65,256.1,4.0,6.57,3.43
2012-08-28,5.18,298.69,3.66,275.24,319.61,543.42,655.31,2392.75,2.65,3.81,11.49,578.03,2.12,440.49,5.88,562.22,311.67,6.77,5.73,3.01,1.04,1.63,256.2,3.99,6.57,3.41
2012-08-29,5.17,299.07,3.67,275.05,319.67,542.72,654.59,2389.95,2.66,3.81,11.45,577.31,2.13,440.72,5.84,561.61,311.56,6.74,5.68,3.02,1.04,1.64,256.38,3.98,6.53,3.42
2012-08-30,5.16,299.18,3.65,275.27,319.79,543.68,655.58,2394.07,2.63,3.85,11.43,578.38,2.11,440.91,5.86,562.69,311.52,6.73,5.68,2.99,1.04,1.62,256.45,3.97,6.5,3.42
2012-08-31,5.25,299.22,3.62,275.69,320.03,545.39,657.77,2402.45,2.61,3.9,11.51,580.52,2.07,441.4,5.98,564.63,311.85,6.82,5.81,2.97,1.05,1.59,256.54,4.03,6.62,3.43
2012-09-03,5.25,299.47,3.62,275.8,320.2,545.52,658.05,2403.35,2.6,3.89,11.52,580.72,2.07,441.58,5.98,564.8,311.99,6.82,5.81,2.97,1.04,1.58,256.71,4.03,6.61,3.42
2012-09-04,5.23,299.75,3.63,275.7,320.37,545.05,657.49,2401.42,2.62,3.87,11.47,580.28,2.08,442.38,5.94,564.34,312.09,6.8,5.78,2.98,1.04,1.59,256.78,4.02,6.61,3.42
2012-09-05,5.22,300.06,3.64,275.75,320.57,544.65,657.15,2400.08,2.62,3.85,11.41,580.01,2.09,442.79,5.91,563.75,312.33,6.77,5.74,2.98,1.04,1.6,257.0,4.03,6.57,3.42
2012-09-06,5.19,301.18,3.67,275.35,320.97,542.28,654.93,2391.01,2.66,3.77,11.3,577.68,2.13,443.28,5.8,561.33,312.41,6.72,5.64,3.02,1.04,1.65,257.58,4.06,6.53,3.42
2012-09-07,5.13,302.56,3.64,275.56,321.89,543.02,656.01,2394.3,2.62,3.75,11.18,578.46,2.11,444.37,5.74,561.6,313.07,6.64,5.57,2.99,1.03,1.63,258.5,4.04,6.44,3.39
2012-09-10,5.1,303.29,3.64,275.87,322.34,542.63,655.91,2393.99,2.62,3.71,11.12,578.47,2.12,444.77,5.68,561.31,313.43,6.6,5.5,2.99,1.02,1.64,259.02,4.03,6.38,3.38
2012-09-11,5.08,303.95,3.64,276.01,322.75,542.67,656.28,2394.97,2.61,3.68,11.05,578.69,2.12,445.17,5.64,561.28,313.86,6.56,5.44,2.98,1.02,1.63,259.51,4.02,6.34,3.36
2012-09-12,5.02,305.32,3.65,275.75,323.51,540.6,654.93,2389.08,2.63,3.63,10.93,577.18,2.15,445.59,5.51,559.47,314.09,6.47,5.3,3.0,1.02,1.66,260.45,4.03,6.23,3.35
2012-09-13,4.99,306.02,3.63,275.89,323.8,540.47,655.56,2390.44,2.61,3.64,10.84,577.42,2.13,445.64,5.5,559.35,314.25,6.43,5.29,2.98,1.02,1.65,260.85,4.02,6.19,3.34
2012-09-14,4.9,307.97,3.63,275.41,324.88,538.96,654.51,2385.24,2.62,3.54,10.63,575.95,2.15,446.72,5.3,557.77,314.44,6.31,5.08,2.99,0.97,1.66,261.82,4.0,6.05,3.34
2012-09-17,4.91,308.5,3.6,275.74,325.1,540.02,656.83,2393.11,2.59,3.53,10.63,577.87,2.14,446.82,5.32,559.09,314.73,6.32,5.1,2.96,0.96,1.65,262.01,3.98,6.07,3.32
2012-09-18,4.9,308.64,3.58,276.04,325.42,540.4,658.11,2397.46,2.57,3.55,10.61,578.94,2.12,446.58,5.33,559.87,314.81,6.3,5.12,2.94,0.96,1.64,262.12,3.98,6.06,3.32
2012-09-19,4.89,308.83,3.55,276.38,325.57,541.38,659.59,2402.18,2.55,3.55,10.59,579.97,2.11,447.02,5.34,560.78,315.12,6.3,5.14,2.92,0.96,1.62,262.09,3.97,6.07,3.3
2012-09-20,4.93,308.42,3.55,276.45,325.28,541.89,659.86,2403.08,2.56,3.56,10.64,580.18,2.12,446.74,5.38,560.91,314.95,6.34,5.18,2.92,0.97,1.61,261.83,3.96,6.1,3.31
2012-09-21,4.94,308.2,3.53,276.62,325.18,542.15,660.53,2405.31,2.54,3.57,10.67,580.73,2.1,446.65,5.42,561.27,315.12,6.36,5.22,2.91,0.97,1.6,261.7,3.96,6.13,3.3
2012-09-24,4.99,307.76,3.51,276.82,324.89,543.81,662.03,2411.07,2.51,3.6,10.73,582.21,2.08,446.3,5.5,562.46,315.16,6.42,5.31,2.88,0.97,1.58,261.33,3.98,6.2,3.3
2012-09-25,5.02,307.04,3.5,277.01,324.54,544.8,663.04,2414.69,2.5,3.62,10.79,583.06,2.07,446.09,5.56,563.34,315.1,6.46,5.38,2.87,0.98,1.57,261.0,3.98,6.25,3.3
2012-09-26,5.16,304.55,3.48,277.24,323.19,546.64,664.54,2421.12,2.48,3.7,11.1,584.74,2.04,445.48,5.8,565.18,314.75,6.66,5.65,2.85,0.98,1.55,259.42,3.98,6.48,3.32
2012-09-27,5.1,305.42,3.49,277.02,323.68,546.01,663.79,2418.03,2.49,3.66,11.01,583.98,2.05,445.79,5.73,564.2,315.12,6.6,5.58,2.86,0.99,1.55,259.86,3.98,6.42,3.32
2012-09-28,5.09,305.55,3.47,277.42,323.79,546.11,664.24,2419.6,2.47,3.63,11.0,584.38,2.04,446.49,5.72,564.44,315.72,6.58,5.57,2.84,0.98,1.53,259.9,3.96,6.4,3.28
2012-09-30,5.12,305.72,3.48,277.48,323.91,546.2,664.42,2420.2,2.49,3.63,11.07,584.52,2.04,446.63,5.74,564.56,315.82,6.62,5.57,2.86,0.97,1.57,260.01,3.96,6.42,3.33
2012-10-01,5.08,306.19,3.47,277.64,324.29,546.45,665.5,2424.1,2.47,3.63,11.04,585.51,2.03,446.95,5.71,565.33,316.15,6.58,5.53,2.84,0.97,1.57,260.35,3.97,6.38,3.31
2012-10-02,5.08,306.19,3.45,277.92,324.37,546.95,666.54,2427.68,2.45,3.62,11.07,586.3,2.01,447.76,5.72,566.3,316.47,6.58,5.53,2.82,0.96,1.56,260.42,3.94,6.37,3.29
2012-10-03,5.06,306.28,3.44,278.12,324.52,546.7,666.81,2427.94,2.45,3.6,11.0,586.22,2.01,448.29,5.68,566.25,316.91,6.55,5.5,2.82,0.95,1.56,260.56,3.92,6.33,3.27
2012-10-04,5.03,306.85,3.45,277.92,324.86,545.26,666.23,2425.03,2.46,3.56,10.93,585.34,2.02,448.51,5.62,565.65,317.02,6.51,5.43,2.83,0.94,1.58,260.94,3.91,6.29,3.27
2012-10-05,5.02,307.37,3.47,277.54,325.16,543.03,664.79,2418.95,2.48,3.5,10.88,583.72,2.05,448.62,5.55,564.09,317.16,6.49,5.36,2.85,0.92,1.62,261.27,3.91,6.27,3.28
2012-10-08,5.01,307.63,3.47,277.68,325.33,543.16,665.07,2419.85,2.48,3.5,10.88,583.93,2.04,448.85,5.54,564.25,317.34,6.48,5.35,2.85,0.91,1.61,261.43,3.89,6.26,3.27
2012-10-09,5.01,307.16,3.45,277.93,325.39,543.98,666.51,2424.24,2.47,3.5,10.94,584.87,2.03,448.87,5.56,564.96,317.45,6.49,5.37,2.83,0.91,1.6,261.24,3.89,6.27,3.26
2012-10-10,5.01,306.58,3.42,278.38,325.34,545.13,668.16,2429.63,2.45,3.51,11.03,586.11,2.02,448.98,5.61,565.95,317.66,6.52,5.42,2.82,0.91,1.59,260.98,3.89,6.31,3.24
2012-10-11,4.99,307.19,3.4,278.75,325.73,546.1,669.93,2435.2,2.44,3.48,10.97,587.32,2.01,449.66,5.57,566.98,318.21,6.48,5.37,2.8,0.91,1.58,261.75,3.87,6.26,3.22
2012-10-12,4.99,307.59,3.37,278.96,325.77,546.72,671.41,2440.16,2.42,3.45,10.9,588.46,1.99,450.42,5.56,567.99,318.84,6.47,5.36,2.77,0.89,1.57,261.79,3.83,6.25,3.2
2012-10-15,4.94,308.21,3.34,279.22,326.2,546.78,672.52,2443.21,2.4,3.43,10.77,589.1,1.98,450.89,5.48,568.3,319.31,6.39,5.28,2.75,0.88,1.57,262.42,3.81,6.15,3.17
2012-10-16,4.9,308.72,3.35,278.94,326.69,545.07,672.05,2440.01,2.41,3.36,10.71,588.02,1.99,451.82,5.4,567.47,319.61,6.35,5.21,2.76,0.86,1.59,262.88,3.79,6.12,3.16
2012-10-17,4.86,309.73,3.37,278.54,327.25,542.87,670.94,2434.87,2.44,3.28,10.6,586.55,2.02,452.25,5.27,566.2,319.77,6.29,5.07,2.79,0.83,1.63,263.41,3.78,6.07,3.17
2012-10-18,4.84,310.33,3.36,278.83,327.52,542.65,671.55,2435.64,2.44,3.24,10.56,586.49,2.03,452.53,5.24,566.08,320.22,6.27,5.05,2.78,0.82,1.63,263.57,3.76,6.05,3.15
2012-10-19,4.86,310.17,3.33,279.44,327.43,544.42,673.63,2443.12,2.41,3.26,10.61,588.36,2.0,452.73,5.31,567.51,320.43,6.31,5.13,2.75,0.83,1.61,263.38,3.74,6.1,3.13
2012-10-22,4.86,310.11,3.35,279.12,327.48,544.08,672.87,2440.11,2.43,3.26,10.64,587.5,2.02,452.51,5.28,567.03,320.22,6.3,5.08,2.77,0.82,1.62,263.46,3.75,6.07,3.15
2012-10-23,4.92,308.71,3.35,279.23,326.93,545.17,672.89,2441.19,2.43,3.31,10.83,587.92,2.01,451.85,5.41,567.52,319.8,6.41,5.24,2.77,0.83,1.6,262.7,3.75,6.21,3.17
2012-10-24,4.92,308.83,3.35,279.11,326.98,545.14,672.57,2440.02,2.43,3.31,10.74,587.67,2.01,451.45,5.39,567.1,319.84,6.38,5.21,2.77,0.84,1.6,262.83,3.76,6.18,3.17
2012-10-25,4.91,308.73,3.38,278.72,327.04,543.55,670.91,2433.7,2.46,3.28,10.76,586.07,2.04,451.47,5.33,565.66,319.6,6.37,5.13,2.81,0.83,1.63,262.95,3.75,6.15,3.19
2012-10-26,4.93,307.57,3.34,279.32,326.89,545.24,673.1,2441.87,2.42,3.32,10.76,588.11,2.0,451.45,5.41,567.5,319.77,6.39,5.24,2.76,0.83,1.59,262.59,3.74,6.19,3.17
2012-10-29,4.94,307.43,3.32,279.78,326.86,546.6,674.67,2447.74,2.4,3.34,10.81,589.58,1.98,451.71,5.46,568.79,319.97,6.42,5.29,2.74,0.83,1.57,262.39,3.72,6.22,3.16
2012-10-31,5.0,306.32,3.32,280.13,326.99,547.34,675.77,2452.05,2.38,3.39,11.0,590.73,1.98,451.9,5.63,569.71,320.03,6.59,5.45,2.74,0.85,1.55,262.45,3.82,6.39,3.2
2012-11-01,4.97,306.78,3.34,279.81,327.29,546.45,674.42,2447.23,2.4,3.38,10.95,589.56,1.99,451.8,5.57,568.68,319.8,6.55,5.39,2.76,0.84,1.56,262.82,3.8,6.35,3.21
2012-11-02,4.95,306.93,3.35,279.92,327.52,545.91,673.98,2445.34,2.4,3.37,10.97,589.01,2.0,451.92,5.54,568.33,319.9,6.53,5.34,2.76,0.84,1.56,263.16,3.79,6.31,3.21
2012-11-05,4.94,307.26,3.32,280.31,327.69,546.82,675.57,2451.0,2.38,3.38,10.97,590.34,1.97,452.14,5.57,569.69,320.33,6.52,5.37,2.74,0.84,1.54,263.31,3.78,6.3,3.19
2012-11-06,4.93,308.37,3.36,279.95,327.81,545.45,673.5,2442.93,2.42,3.34,10.87,588.3,2.01,452.68,5.49,567.64,320.3,6.49,5.29,2.78,0.84,1.57,263.57,3.75,6.27,3.2
2012-11-07,4.96,307.51,3.32,280.84,327.76,547.95,675.81,2452.28,2.38,3.39,10.98,590.76,1.97,453.39,5.63,569.87,320.93,6.55,5.43,2.73,0.88,1.52,263.31,3.71,6.33,3.16
2012-11-08,4.97,307.26,3.3,281.23,327.64,548.62,676.99,2456.66,2.36,3.42,11.01,591.79,1.95,453.43,5.67,571.1,320.91,6.55,5.46,2.72,0.88,1.51,263.16,3.71,6.33,3.16
2012-11-09,5.05,305.95,3.32,281.05,326.96,548.5,676.33,2455.47,2.37,3.46,11.15,591.72,1.96,453.02,5.77,571.08,320.4,6.65,5.56,2.73,0.89,1.51,262.43,3.71,6.43,3.18
2012-11-12,5.04,306.21,3.31,281.14,327.13,548.63,676.61,2456.37,2.36,3.46,11.15,591.93,1.95,453.23,5.77,571.25,320.53,6.65,5.56,2.72,0.89,1.51,262.6,3.71,6.43,3.18
2012-11-13,5.06,305.19,3.32,281.02,326.71,548.97,675.94,2454.95,2.37,3.5,11.23,591.73,1.95,452.77,5.82,571.21,320.13,6.68,5.61,2.73,0.91,1.5,262.19,3.72,6.45,3.19
2012-11-14,5.08,304.85,3.33,280.84,326.43,548.86,675.48,2453.73,2.37,3.51,11.21,591.55,1.95,452.76,5.84,570.89,319.92,6.7,5.66,2.73,0.91,1.5,261.89,3.71,6.5,3.21
2012-11-15,5.18,303.24,3.34,280.62,325.34,547.98,674.53,2451.05,2.38,3.54,11.37,591.08,1.97,452.39,5.94,570.35,319.45,6.8,5.73,2.75,0.93,1.52,260.79,3.72,6.57,3.23
2012-11-16,5.18,302.64,3.35,280.54,325.19,548.22,674.51,2451.15,2.38,3.57,11.42,591.16,1.97,451.74,5.98,570.3,319.2,6.82,5.79,2.75,0.94,1.51,260.54,3.72,6.62,3.25
2012-11-19,5.12,304.13,3.36,280.25,325.85,547.21,673.5,2447.52,2.39,3.54,11.29,590.27,1.98,452.01,5.85,569.58,319.29,6.72,5.63,2.76,0.92,1.53,261.42,3.72,6.49,3.25
2012-11-20,5.08,304.82,3.39,280.04,326.25,545.98,672.06,2441.71,2.43,3.51,11.25,588.75,2.01,452.24,5.79,568.13,319.34,6.69,5.57,2.79,0.93,1.55,261.84,3.71,6.46,3.26
2012-11-21,5.02,305.22,3.41,279.82,326.5,545.09,671.38,2438.76,2.45,3.48,11.21,587.94,2.03,452.33,5.72,567.42,319.35,6.64,5.51,2.81,0.93,1.57,262.18,3.71,6.41,3.26
2012-11-22,5.01,305.31,3.4,279.86,326.56,545.13,671.47,2439.06,2.45,3.48,11.21,588.01,2.03,452.47,5.72,567.47,319.39,6.64,5.5,2.81,0.93,1.57,262.24,3.7,6.41,3.26
2012-11-23,5.01,305.45,3.41,279.91,326.66,545.03,671.38,2438.75,2.45,3.47,11.21,587.93,2.03,452.69,5.71,567.43,319.54,6.63,5.49,2.81,0.93,1.58,262.43,3.7,6.4,3.25
2012-11-26,4.96,306.2,3.38,280.27,327.24,545.97,672.84,2443.88,2.42,3.46,11.17,589.16,2.01,453.15,5.68,568.53,320.05,6.59,5.47,2.79,0.92,1.56,262.88,3.68,6.36,3.23
2012-11-27,4.92,306.82,3.37,280.55,327.68,546.6,673.69,2446.8,2.41,3.43,11.11,589.83,2.0,453.67,5.65,569.17,320.77,6.54,5.42,2.77,0.92,1.55,263.4,3.68,6.31,3.21
2012-11-28,4.9,306.74,3.35,280.93,327.91,547.12,674.33,2449.1,2.4,3.43,11.12,590.35,1.98,454.07,5.66,569.79,321.15,6.53,5.43,2.76,0.93,1.53,263.59,3.64,6.29,3.2
2012-11-29,4.85,307.95,3.35,281.07,328.56,546.94,674.36,2448.58,2.39,3.4,10.98,590.13,1.98,455.03,5.58,569.48,321.64,6.45,5.35,2.75,0.93,1.53,264.31,3.63,6.21,3.18
2012-11-30,4.97,308.43,3.34,281.16,328.96,546.99,674.78,2450.04,2.39,3.42,11.01,590.47,1.98,455.29,5.65,569.81,321.96,6.53,5.42,2.75,0.93,1.53,264.81,3.69,6.29,3.19
2012-12-03,4.94,309.15,3.35,281.19,329.35,546.72,674.52,2448.84,2.4,3.4,10.92,590.12,1.99,455.53,5.6,569.54,322.15,6.49,5.36,2.76,0.92,1.53,265.32,3.69,6.24,3.19
2012-12-04,4.91,309.58,3.34,281.32,329.85,547.28,675.42,2452.37,2.38,3.4,10.89,591.03,1.97,455.7,5.58,570.39,322.33,6.46,5.34,2.75,0.92,1.53,265.64,3.68,6.22,3.19
2012-12-05,4.86,310.96,3.33,281.44,330.55,547.54,675.89,2454.0,2.37,3.4,10.71,591.41,1.96,455.91,5.51,570.75,322.54,6.37,5.26,2.74,0.92,1.52,266.62,3.65,6.12,3.18
2012-12-06,4.81,311.73,3.32,281.64,331.01,548.04,676.56,2456.01,2.37,3.4,10.68,591.83,1.96,456.05,5.48,571.07,322.9,6.33,5.23,2.73,0.92,1.51,266.89,3.6,6.08,3.17
2012-12-07,4.77,312.38,3.34,281.36,331.56,546.69,675.13,2450.21,2.39,3.38,10.67,590.33,1.98,456.1,5.42,569.57,322.71,6.3,5.19,2.75,0.92,1.53,267.16,3.59,6.07,3.18
2012-12-10,4.76,312.69,3.33,281.6,331.86,547.17,675.94,2452.88,2.38,3.38,10.67,590.96,1.97,456.31,5.41,570.05,323.1,6.29,5.17,2.74,0.92,1.52,267.5,3.59,6.05,3.17
2012-12-11,4.73,313.53,3.34,281.34,332.26,546.23,675.01,2449.2,2.4,3.35,10.56,590.04,1.99,456.8,5.35,569.05,323.19,6.24,5.11,2.76,0.92,1.54,268.04,3.58,6.0,3.17
2012-12-12,4.72,314.39,3.37,281.05,332.52,545.22,673.55,2443.33,2.42,3.32,10.46,588.48,2.02,457.25,5.29,567.67,323.19,6.21,5.06,2.78,0.92,1.55,268.42,3.56,5.98,3.18
2012-12-13,4.73,314.81,3.38,281.0,332.58,544.49,673.14,2441.38,2.44,3.3,10.48,587.93,2.04,457.53,5.27,567.1,323.19,6.22,5.03,2.8,0.92,1.57,268.49,3.54,5.98,3.18
2012-12-14,4.75,314.89,3.37,281.2,332.51,545.23,674.31,2445.62,2.43,3.29,10.45,588.97,2.02,457.96,5.28,568.03,323.49,6.23,5.04,2.79,0.92,1.58,268.44,3.53,5.98,3.17
2012-12-17,4.8,315.43,3.38,280.84,332.51,543.89,672.67,2439.11,2.45,3.28,10.5,587.28,2.05,458.26,5.31,566.49,323.36,6.29,5.1,2.81,0.91,1.58,268.53,3.53,6.08,3.18
2012-12-18,4.74,315.89,3.42,280.35,332.53,541.66,670.63,2431.2,2.49,3.23,10.41,585.23,2.08,458.44,5.19,564.74,323.17,6.22,4.96,2.84,0.9,1.63,268.78,3.53,5.98,3.19
2012-12-19,4.73,316.14,3.39,280.71,332.74,542.65,672.68,2438.16,2.46,3.22,10.39,586.85,2.05,459.17,5.19,566.21,323.66,6.2,4.94,2.81,0.89,1.61,269.03,3.51,5.94,3.17
2012-12-20,4.73,316.25,3.38,280.76,332.79,542.68,673.02,2439.14,2.46,3.22,10.39,587.05,2.05,459.52,5.19,566.38,323.85,6.19,4.93,2.81,0.89,1.61,269.14,3.51,5.94,3.17
2012-12-21,4.78,315.91,3.35,281.18,332.42,544.21,675.15,2446.62,2.43,3.23,10.45,588.84,2.03,459.96,5.26,567.96,324.21,6.24,5.0,2.78,0.89,1.59,268.87,3.5,5.98,3.16
2012-12-24,4.78,316.14,3.36,281.03,332.5,543.75,674.55,2444.1,2.45,3.21,10.46,588.14,2.04,460.17,5.24,567.37,324.26,6.24,4.98,2.8,0.89,1.6,268.98,3.49,5.99,3.16
2012-12-26,4.77,316.47,3.36,281.16,332.62,544.02,675.02,2445.73,2.44,3.22,10.43,588.54,2.04,460.34,5.24,567.69,324.34,6.22,4.98,2.79,0.89,1.6,269.13,3.49,5.96,3.16
2012-12-27,4.77,316.56,3.32,281.61,332.69,545.63,677.12,2453.41,2.4,3.24,10.44,590.47,2.01,460.47,5.28,569.25,324.73,6.23,5.03,2.75,0.9,1.57,269.09,3.48,5.97,3.14
2012-12-28,4.77,316.6,3.32,281.67,332.68,545.61,677.33,2454.31,2.4,3.23,10.44,590.71,2.0,460.77,5.3,569.53,324.92,6.24,5.05,2.75,0.89,1.57,268.99,3.46,5.99,3.14
2012-12-31,4.81,316.62,3.33,281.53,332.68,544.76,676.13,2449.56,2.41,3.2,10.48,589.48,2.03,460.91,5.34,568.36,325.08,6.31,5.15,2.77,0.89,2.0,269.07,3.43,6.11,3.14
2013-01-02,4.72,318.68,3.36,281.02,333.78,541.2,674.54,2442.11,2.44,3.13,10.28,587.37,2.06,461.58,5.16,566.4,325.32,6.19,4.98,2.8,0.87,2.05,270.17,3.41,6.0,3.14
